"id","region","state","locality","site_name","latitude","longitude","protection","popularity","length_sca","n_marinas_","size","marina_id","ocean_acce","land_acces","accessibil","geometry"
501,"Mexican Pacific","GUERRERO","IXTAPA","PANGO",17.62120312,-101.556706,"Not protected","6","4.148585211","0.862068966","1","215","5.010654177","8.75","43.84322405",c(-101.556706, 17.62120312)
502,"Gulf of Mexico","VERACRUZ","TUXPAN","PANTEPEC",21.044441,-97.286291,"Not protected","2","2.650613774","0.862068966","1","16","3.512682739","8.75","30.73597397",c(-97.286291, 21.044441)
503,"Yucatan Peninsula","QUINTANA_ROO","COZUMEL","PARAISO_BAJO",20.47188813,-86.98146343,"Into MPA","NA","NA","NA","NA","NA","NA","NA","NA",c(-86.98146343, 20.47188813)
504,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PARED",25.86067399,-111.2298993,"Into MPA","5","2.3891457","0.344827586","3","35","2.733973286","4.375","11.96113313",c(-111.2298993, 25.86067399)
505,"Northwest Mexico","JALISCO","PUERTO_VALLARTA","PARED_MARIETAS",20.697569,-105.569136,"Into MPA","4","2.371152505","0.344827586","3","73","2.715980091","8.75","23.7648258",c(-105.569136, 20.697569)
506,"Northwest Mexico","BAJA_CALIFORNIA SUR","LOS_CABOS","PARED_NORTE",22.87904181,-109.8995769,"Into MPA","26","3.728597076","0.172413793","3","17","3.90101087","9.375","36.5719769",c(-109.8995769, 22.87904181)
507,"Yucatan Peninsula","QUINTANA_ROO","CANCUN","PARED_SARA",21.102157,-86.748419,"Not protected","2","3.268169222","4.827586207","2","369","8.095755429","8.75","70.83786",c(-86.748419, 21.102157)
508,"Yucatan Peninsula","QUINTANA_ROO","PLAYA_DEL CARMEN","PARED_VERDE",20.6412985,-87.05085754,"Into MPA","40","3.898092274","2.24137931","0","384","6.139471584","8.125","49.88320662",c(-87.05085754, 20.6412985)
509,"Mexican Pacific","OAXACA","HUATULCO","PARGO",15.68456127,-96.2293415,"Into MPA","11","2.186060216","0.344827586","3","226","2.530887802","8.75","22.14526827",c(-96.2293415, 15.68456127)
510,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","PARGO_VIA",24.144266,-109.79333,"Not protected","2","2.08186911","0.172413793","0","120","2.254282903","5","11.27141452",c(-109.79333, 24.144266)
511,"Northwest Mexico","BAJA_CALIFORNIA","BAHIA DE LOS ANGELES","PARTIDA",28.88748003,-113.0615692,"Not take zone","1","1.476596228","0","2","140","1.476596228","5","7.38298114",c(-113.0615692, 28.88748003)
512,"Gulf of Mexico","VERACRUZ","VERACRUZ","PASI_DEL_SABALO",19.13855753,-95.79304739,"Into MPA","1","1.936603577","0.344827586","0","302","2.281431163","7.5","17.11073373",c(-95.79304739, 19.13855753)
513,"Yucatan Peninsula","QUINTANA_ROO","COZUMEL","PASO_DEL_CEDRAL_REEF",20.356448,-87.028455,"Into MPA","84","3.390069345","2.068965517","1","390","5.459034863","6.25","34.11896789",c(-87.028455, 20.356448)
514,"Yucatan Peninsula","QUINTANA_ROO","PLAYA_DEL CARMEN","PC_CANTIL",20.519709,-87.163899,"Into MPA","2","2.626439175","2.931034483","1","385","5.557473658","8.125","45.15447347",c(-87.163899, 20.519709)
515,"Mexican Pacific","COLIMA","MANZANILLO","PE<U+FFFD>A_BLANCA",19.10115745,-104.4882363,"Not protected","7","2.328961934","0.517241379","1","208","2.846203314","8.125","23.12540192",c(-104.4882363, 19.10115745)
516,"Yucatan Peninsula","QUINTANA_ROO","CANCUN","PERDIDA",21.127353,-86.719621,"Into MPA","10","3.108133907","4.827586207","1","379","7.935720114","6.875","54.55807578",c(-86.719621, 21.127353)
517,"Mexican Pacific","COLIMA","MANZANILLO","PETATERA",19.10079725,-104.4087902,"Not protected","4","3.255685583","0.689655172","1","208","3.945340756","8.125","32.05589364",c(-104.4087902, 19.10079725)
518,"Gulf of Mexico","VERACRUZ","VERACRUZ","PICACHO",19.13443401,-95.79103479,"Into MPA","1","1.929969534","0.172413793","0","302","2.102383327","7.5","15.76787495",c(-95.79103479, 19.13443401)
519,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PICACHOS",25.88567587,-111.2222424,"Into MPA","5","2.284602759","0.344827586","3","35","2.629430345","4.375","11.50375776",c(-111.2222424, 25.88567587)
520,"Mexican Pacific","MICHOACAN","CUILALA_DE HIDALGO","PICHILINGUILLO",18.190888,-103.071283,"Not protected","1","1.197985381","0","0","212","1.197985381","6.25","7.487408633",c(-103.071283, 18.190888)
521,"Yucatan Peninsula","QUINTANA_ROO","ISLA_MUJERES","PIEDRA_ATRAVEZADA",21.25376226,-86.72250099,"Not protected","4","3.089664729","4.655172414","3","24","7.744837142","9.375","72.60784821",c(-86.72250099, 21.25376226)
522,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PIEDRA_BOLA",25.7921382,-111.2597726,"Into MPA","5","2.664539556","0.172413793","3","35","2.836953349","4.375","12.4116709",c(-111.2597726, 25.7921382)
523,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PIEDRA_DE_AGUILA",31.750344,-116.743531,"Not protected","1","2.511654439","0.689655172","0","94","3.201309611","4.375","14.00572955",c(-116.743531, 31.750344)
524,"Gulf of Mexico","VERACRUZ","VERACRUZ","PIEDRA_DE_CARTON",19.07181595,-95.86529311,"Into MPA","1","2.283329078","1.034482759","0","302","3.317811837","7.5","24.88358877",c(-95.86529311, 19.07181595)
525,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PIEDRA_PARTIDA",25.79992305,-111.2461391,"Into MPA","7","2.585477251","0.172413793","3","35","2.757891044","4.375","12.06577332",c(-111.2461391, 25.79992305)
526,"Mexican Pacific","GUERRERO","IXTAPA","PIEDRA_SOLITARIA",17.60577902,-101.5649387,"Not protected","6","3.327465592","0.862068966","1","215","4.189534557","8.75","36.65842738",c(-101.5649387, 17.60577902)
527,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","PINACULOS",25.089468,-110.566743,"Not protected","2","1.68599573","0","0","132","1.68599573","1.25","2.107494663",c(-110.566743, 25.089468)
528,"Northwest Mexico","BAJA_CALIFORNIA","BAHIA DE LOS ANGELES","PIOJO",29.01418603,-113.5135177,"Not protected","1","2.476134305","0.172413793","2","140","2.648548098","5","13.24274049",c(-113.5135177, 29.01418603)
529,"Mexican Pacific","COLIMA","MANZANILLO","PIRAMIDES",19.09853664,-104.4215201,"Not protected","4","3.048002608","0.689655172","1","208","3.737657781","8.125","30.36846947",c(-104.4215201, 19.09853664)
530,"Yucatan Peninsula","QUINTANA_ROO","TULUM","PISCINA",20.225755,-87.396185,"Into MPA","2","2.818614176","0.517241379","0","401","3.335855555","7.5","25.01891666",c(-87.396185, 20.225755)
531,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PIUNTA_TIERRA_FIRME",26.09754839,-111.2953038,"Into MPA","1","2.353003174","0.172413793","3","63","2.525416967","7.5","18.94062725",c(-111.2953038, 26.09754839)
532,"Northwest Mexico","JALISCO","PUERTO_VALLARTA","PIZOTA",20.502746,-105.542846,"Not protected","2","2.629822105","0.689655172","0","203","3.319477277","5","16.59738639",c(-105.542846, 20.502746)
533,"Yucatan Peninsula","QUINTANA_ROO","ISLA_MUJERES","PLACER",21.20646115,-86.71392488,"Into MPA","3","3.020986615","5","3","24","8.020986615","9.375","75.19674951",c(-86.71392488, 21.20646115)
534,"Mexican Pacific","COLIMA","MANZANILLO","PLAYA_AUDIENCIA",19.10469618,-104.3507521,"Not protected","NA","NA","NA","NA","NA","NA","NA","NA",c(-104.3507521, 19.10469618)
535,"Northwest Mexico","JALISCO","MELAQUE","PLAYA_BARRA_DE_NAVIDAD",19.198388,-104.689709,"Not protected","1","3.895725381","0.344827586","3","50","4.240552967","5.625","23.85311044",c(-104.689709, 19.198388)
536,"Yucatan Peninsula","QUINTANA_ROO","COZUMEL","PLAYA_BOSH",20.284126,-86.966443,"Not take zone","23","2.125295089","1.379310345","1","390","3.504605434","6.25","21.90378396",c(-86.966443, 20.284126)
537,"Mexican Pacific","OAXACA","PUERTO_ESCONDIDO","PLAYA_CACALOTEPEC",15.922808,-97.271351,"Not protected","1","1.912107494","0","0","224","1.912107494","9.375","17.92600776",c(-97.271351, 15.922808)
538,"Yucatan Peninsula","QUINTANA_ROO","COZUMEL","PLAYA_CORONA",20.43543799,-87.0029211,"Into MPA","1","3.053376401","2.586206897","1","394","5.639583297","6.875","38.77213517",c(-87.0029211, 20.43543799)
539,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PLAYA_ENSENADA",31.852123,-116.619291,"Not protected","1","3.639164541","0.689655172","3","5","4.328819714","8.75","37.87717249",c(-116.619291, 31.852123)
540,"Mexican Pacific","OAXACA","PUERTO_ANGEL","PLAYA_ESTACAHUITE",15.668623,-96.481658,"Not protected","2","3.592129179","0.172413793","1","68","3.764542972","6.25","23.52839358",c(-96.481658, 15.668623)
541,"Northwest Mexico","NAYARIT","ISLA_ISABEL","PLAYA_IGUANA",21.841368,-105.884436,"Not protected","2","1.559259451","0","0","195","1.559259451","4.375","6.821760096",c(-105.884436, 21.841368)
542,"Mexican Pacific","OAXACA","PUERTO_ANGEL","PLAYA_LA_BOQUILLA",15.683176,-96.464503,"Not protected","NA","NA","NA","NA","NA","NA","NA","NA",c(-96.464503, 15.683176)
543,"Gulf of Mexico","TAMAULIPAS","MELCHOR_OCAMPO","PLAYA_MIRAMAR",22.351904,-97.82165,"Not protected","NA","NA","NA","NA","NA","NA","NA","NA",c(-97.82165, 22.351904)
544,"Northwest Mexico","SINALOA","MAZATLAN","PLAYA_NORTE",23.208607,-106.424038,"Not protected","NA","NA","NA","NA","NA","NA","NA","NA",c(-106.424038, 23.208607)
545,"Northwest Mexico","SONORA","PUERTO_PENASCO","PLAYA_ORO",28.73784167,-112.3032333,"Not protected","3","1.678997658","0","0","143","1.678997658","3.125","5.246867681",c(-112.3032333, 28.73784167)
546,"Mexican Pacific","OAXACA","PUERTO_ANGEL","PLAYA_PANTEON",15.66485,-96.495376,"Not protected","1","4.095548436","0.172413793","1","68","4.26796223","6.25","26.67476393",c(-96.495376, 15.66485)
547,"Northwest Mexico","BAJA_CALIFORNIA SUR","CABO_PULMO","PLAYA_SIRENAS",23.403087,-109.415109,"Not take zone","22","2.970875","0.172413793","0","117","3.143288793","4.375","13.75188847",c(-109.415109, 23.403087)
548,"Yucatan Peninsula","QUINTANA_ROO","PUERTO_MORELOS","PM_LA_PARED",20.825152,-86.876195,"Into MPA","2","3.4107936","0.517241379","3","71","3.928034979","7.5","29.46026234",c(-86.876195, 20.825152)
549,"Northwest Mexico","BAJA_CALIFORNIA SUR","LOS_CABOS","POINT",22.876063,-109.892588,"Into MPA","3","3.499458101","0.172413793","3","17","3.671871894","9.375","34.42379901",c(-109.892588, 22.876063)
550,"Yucatan Peninsula","QUINTANA_ROO","PLAYA_DEL CARMEN","POLO_PROFUNDO",20.66173878,-87.01481938,"Into MPA","1","2.719006792","2.068965517","0","384","4.787972309","8.125","38.90227501",c(-87.01481938, 20.66173878)
551,"Yucatan Peninsula","QUINTANA_ROO","XCALAK","PORTILLA",18.24212115,-87.82898844,"Into MPA","2","3.02998895","0.344827586","1","89","3.374816536","5","16.87408268",c(-87.82898844, 18.24212115)
552,"Yucatan Peninsula","QUINTANA_ROO","XCALAK","POZA",18.26523687,-87.82472752,"Into MPA","2","3.502569427","0.344827586","1","89","3.847397013","5","19.23698507",c(-87.82472752, 18.26523687)
553,"Gulf of Mexico","VERACRUZ","VERACRUZ","POZA_AZUL",19.14365028,-95.80652238,"Not take zone","1","1.955752578","0.689655172","0","302","2.645407751","7.5","19.84055813",c(-95.80652238, 19.14365028)
554,"Gulf of Mexico","VERACRUZ","VERACRUZ","POZA_AZUL_2",19.14307943,-95.80633807,"Not take zone","1","1.955752578","0.689655172","0","302","2.645407751","7.5","19.84055813",c(-95.80633807, 19.14307943)
555,"Gulf of Mexico","VERACRUZ","VERACRUZ","POZA_DE_DUENDES",19.14426747,-95.8113267,"Not take zone","1","1.968469794","0.689655172","0","302","2.658124967","7.5","19.93593725",c(-95.8113267, 19.14426747)
556,"Yucatan Peninsula","QUINTANA_ROO","XCALAK","POZA_RICA",18.39754584,-87.76159738,"Not take zone","2","2.153076349","0.344827586","1","409","2.497903936","5","12.48951968",c(-87.76159738, 18.39754584)
557,"Yucatan Peninsula","QUINTANA_ROO","XCALAK","POZETA",18.25354905,-87.82734679,"Into MPA","2","3.195080004","0.344827586","1","89","3.53990759","5","17.69953795",c(-87.82734679, 18.25354905)
558,"Northwest Mexico","SONORA","PUERTO_PENASCO","PP_ROCKY_POINT",31.306477,-113.544962,"Not protected","NA","NA","NA","NA","NA","NA","NA","NA",c(-113.544962, 31.306477)
559,"Mexican Pacific","GUERRERO","IXTAPA","PRETIL",17.62230179,-101.5515897,"Not protected","NA","NA","NA","NA","NA","NA","NA","NA",c(-101.5515897, 17.62230179)
560,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PRIMO_TAPIA",32.1561149,-116.9155076,"Not protected","1","2.299850137","0.344827586","3","42","2.644677723","4.375","11.57046504",c(-116.9155076, 32.1561149)
561,"Yucatan Peninsula","QUINTANA_ROO","ISLA_MUJERES","PUENTES_PAILAS_REEF",21.28071823,-86.75650126,"Into MPA","3","2.634245878","4.310344828","3","24","6.944590706","9.375","65.10553787",c(-86.75650126, 21.28071823)
562,"Gulf of Mexico","VERACRUZ","VERACRUZ","PUERTA_DE_DUENDES",19.14132267,-95.80804767,"Not take zone","1","1.968469794","0.689655172","0","302","2.658124967","7.5","19.93593725",c(-95.80804767, 19.14132267)
563,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUERTECITOS",30.22925088,-114.6021407,"Not protected","1","1.135517333","0","3","79","1.135517333","5","5.677586665",c(-114.6021407, 30.22925088)
564,"Mexican Pacific","OAXACA","PUERTO_ESCONDIDO","PUERTO_ANGELITO",15.857267,-97.073054,"Not protected","1","4.67340721","0.344827586","0","224","5.018234796","9.375","47.04595122",c(-97.073054, 15.857267)
565,"Northwest Mexico","BAJA_CALIFORNIA","TIJUANA","PUERTO_CUEVA",32.41389788,-117.2419269,"Into MPA","6","2.072017809","0.172413793","2","36","2.244431602","7.5","16.83323701",c(-117.2419269, 32.41389788)
566,"Northwest Mexico","BAJA_CALIFORNIA","TIJUANA","PUKEY_PONT",32.44763124,-117.2983268,"Into MPA","3","1.887390985","0","2","36","1.887390985","7.5","14.15543239",c(-117.2983268, 32.44763124)
567,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_ABREOJOS",26.7043995,-113.5722266,"Into MPA","1","3.595517937","0.344827586","0","112","3.940345523","1.875","7.388147856",c(-113.5722266, 26.7043995)
568,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_AGUJAS",26.88518718,-111.7949242,"Not protected","1","2.1214738","0.344827586","0","137","2.466301387","4.375","10.79006857",c(-111.7949242, 26.88518718)
569,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","PUNTA_ALTA",25.01386461,-110.7561692,"Not protected","1","2.246144736","0.172413793","0","132","2.418558529","1.25","3.023198161",c(-110.7561692, 25.01386461)
570,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","PUNTA_AMORTAJJADO",24.94376574,-110.6560693,"Not protected","1","2.62234235","0.344827586","0","132","2.967169936","1.25","3.70896242",c(-110.6560693, 24.94376574)
571,"Gulf of Mexico","VERACRUZ","VERACRUZ","PUNTA_ANEGADA",19.14128426,-95.79773407,"Into MPA","1","1.931145769","0.344827586","0","302","2.275973355","7.5","17.06980016",c(-95.79773407, 19.14128426)
572,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_ANITAS",27.60109667,-112.4446273,"Into MPA","1","1.88485865","0","1","81","1.88485865","1.875","3.534109968",c(-112.4446273, 27.60109667)
573,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","PUNTA_ARENA",24.90735966,-110.6466669,"Not protected","1","2.658971795","0.344827586","0","132","3.003799381","1.25","3.754749226",c(-110.6466669, 24.90735966)
574,"Northwest Mexico","BAJA_CALIFORNIA SUR","LOS_CABOS","PUNTA_ARENA_CB",23.560218,-109.456169,"Not protected","1","2.195955456","0.344827586","2","60","2.540783043","3.75","9.52793641",c(-109.456169, 23.560218)
575,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","PUNTA_ARENAS",24.045807,-109.825966,"Not protected","3","2.576924821","0.172413793","0","120","2.749338614","5","13.74669307",c(-109.825966, 24.045807)
576,"Mexican Pacific","OAXACA","HUATULCO","PUNTA_ARENAS",15.77018664,-96.07243244,"Not protected","11","2.724880213","0.344827586","3","40","3.069707799","8.75","26.85994324",c(-96.07243244, 15.77018664)
577,"Northwest Mexico","BAJA_CALIFORNIA","BAHIA DE LOS ANGELES","PUNTA_ASAMBLEA",29.47016459,-113.8269841,"Not protected","1","1.317427188","0","2","140","1.317427188","5","6.587135938",c(-113.8269841, 29.47016459)
578,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_BAJA",29.94542977,-115.8165134,"Not protected","1","1.867985553","0","2","96","1.867985553","0","0",c(-115.8165134, 29.94542977)
579,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_BAJA",25.80821662,-111.2003943,"Into MPA","1","2.349461937","0.172413793","3","35","2.52187573","4.375","11.03320632",c(-111.2003943, 25.80821662)
580,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_BAJA_1",27.71271841,-112.6437028,"Into MPA","1","1.497046831","0","1","81","1.497046831","1.875","2.806962807",c(-112.6437028, 27.71271841)
581,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_BAJA_2",27.58364585,-112.3971191,"Into MPA","1","2.026197791","0.172413793","1","81","2.198611584","1.875","4.12239672",c(-112.3971191, 27.58364585)
582,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_BALANDRA",26.01624812,-111.1728923,"Into MPA","5","2.125080688","0.172413793","3","63","2.297494481","7.5","17.23120861",c(-111.1728923, 26.01624812)
583,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_BALLENA",25.51117074,-110.9924304,"Not protected","1","2.484146792","0.172413793","0","133","2.656560585","1.25","3.320700731",c(-110.9924304, 25.51117074)
584,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_BALLENAS",27.62532045,-112.4872731,"Into MPA","1","1.776164033","0","1","81","1.776164033","1.875","3.330307561",c(-112.4872731, 27.62532045)
585,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_BANDA",31.75008073,-116.7335497,"Not protected","2","2.500585035","0.689655172","0","94","3.190240208","4.375","13.95730091",c(-116.7335497, 31.75008073)
586,"Northwest Mexico","BAJA_CALIFORNIA SUR","LOS_CABOS","PUNTA_BELLA",22.995487,-109.717363,"Not protected","2","2.488684002","0.172413793","3","23","2.661097795","9.375","24.94779183",c(-109.717363, 22.995487)
587,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_BLANCA",25.06028487,-110.8243674,"Not protected","1","1.964084063","0.172413793","0","132","2.136497856","1.25","2.67062232",c(-110.8243674, 25.06028487)
588,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_BLANCO",29.09892659,-114.709112,"Not protected","1","1.435585698","0","0","97","1.435585698","0","0",c(-114.709112, 29.09892659)
589,"Northwest Mexico","BAJA_CALIFORNIA","BAHIA DE LOS ANGELES","PUNTA_BLUFF",29.63020055,-114.0557793,"Not protected","1","1.113366679","0","2","140","1.113366679","5","5.566833397",c(-114.0557793, 29.63020055)
590,"Northwest Mexico","NAYARIT","ISLA_ISABEL","PUNTA_BOBOS",21.842144,-105.879748,"Not protected","2","1.565419373","0","0","195","1.565419373","4.375","6.848709756",c(-105.879748, 21.842144)
591,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_BOTELLA",25.27178575,-110.9265694,"Not protected","1","1.689728511","0","0","133","1.689728511","1.25","2.112160639",c(-110.9265694, 25.27178575)
592,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_BUFELLERO",27.27357319,-112.0843512,"Not protected","1","2.391613891","0.517241379","1","45","2.908855271","3.125","9.090172721",c(-112.0843512, 27.27357319)
593,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_CAMACHO",29.44375041,-115.2068446,"Not protected","1","2.442492452","0.172413793","0","97","2.614906245","0","0",c(-115.2068446, 29.44375041)
594,"Yucatan Peninsula","QUINTANA_ROO","CANCUN","PUNTA_CANC<U+FFFD>N",21.13437189,-86.73910774,"Into MPA","2","3.898950367","4.827586207","1","379","8.726536574","6.875","59.99493895",c(-86.73910774, 21.13437189)
595,"Northwest Mexico","BAJA_CALIFORNIA","BAHIA DE LOS ANGELES","PUNTA_CANDELERO",29.41406027,-113.6032965,"Into MPA","1","1.44878418","0","2","140","1.44878418","5","7.243920902",c(-113.6032965, 29.41406027)
596,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_CANDELEROS",25.72799981,-111.2334226,"Into MPA","1","2.290886053","0.172413793","3","35","2.463299846","4.375","10.77693683",c(-111.2334226, 25.72799981)
597,"Yucatan Peninsula","QUINTANA_ROO","MAHAHUAL","PUNTA_CANECAXH_NORTE",18.69770668,-87.71260835,"Into MPA","1","3.389038844","0.517241379","1","408","3.906280224","7.5","29.29710168",c(-87.71260835, 18.69770668)
598,"Yucatan Peninsula","QUINTANA_ROO","MAHAHUAL","PUNTA_CANECAXH_SUR",18.68535918,-87.7165586,"Into MPA","1","3.087750371","0.517241379","1","408","3.60499175","7.5","27.03743813",c(-87.7165586, 18.68535918)
599,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_CANOAS",29.43446963,-115.2010992,"Not protected","1","2.501333612","0.172413793","0","97","2.673747405","0","0",c(-115.2010992, 29.43446963)
600,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_CANTINA",27.66132532,-114.9019176,"Into MPA","1","3.003819677","0.344827586","1","105","3.348647263","1.875","6.278713618",c(-114.9019176, 27.66132532)
601,"Yucatan Peninsula","QUINTANA_ROO","COZUMEL","PUNTA_CELARIN",20.267318,-86.987403,"Not take zone","6","2.22396649","1.206896552","1","390","3.430863042","6.25","21.44289401",c(-86.987403, 20.267318)
602,"Yucatan Peninsula","QUINTANA_ROO","MAHAHUAL","PUNTA_CHANGUAY",18.83765407,-87.65119693,"Into MPA","NA","NA","NA","NA","NA","NA","NA","NA",c(-87.65119693, 18.83765407)
603,"Yucatan Peninsula","QUINTANA_ROO","COZUMEL","PUNTA_CHIQUEIROS",20.342256,-86.899039,"Into MPA","5","1.866398045","2.068965517","1","390","3.935363562","6.25","24.59602226",c(-86.899039, 20.342256)
604,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_CHIVATO",27.06711478,-111.9419438,"Not protected","1","2.035864117","0.344827586","0","137","2.380691704","4.375","10.4155262",c(-111.9419438, 27.06711478)
605,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_CLAMBEY",27.61449779,-114.8426376,"Into MPA","1","2.861748664","0.344827586","0","106","3.20657625","1.25","4.008220312",c(-114.8426376, 27.61449779)
606,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_COCHI",25.2407918,-110.9377991,"Not protected","1","1.642583162","0","0","133","1.642583162","1.25","2.053228953",c(-110.9377991, 25.2407918)
607,"Northwest Mexico","BAJA_CALIFORNIA","BAHIA DE LOS ANGELES","PUNTA_COLORADA",28.98605242,-113.1099265,"Into MPA","1","1.557716445","0","2","140","1.557716445","5","7.788582226",c(-113.1099265, 28.98605242)
608,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","PUNTA_COLORADA",25.01844381,-110.5719301,"Not protected","1","1.673430491","0.172413793","0","132","1.845844285","1.25","2.307305356",c(-110.5719301, 25.01844381)
609,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_COLORADA",26.37094823,-111.416248,"Not protected","5","1.79883907","0","0","134","1.79883907","1.25","2.248548837",c(-111.416248, 26.37094823)
610,"Northwest Mexico","BAJA_CALIFORNIA SUR","LOS_CABOS","PUNTA_COLORADA_CB",23.587959,-109.503708,"Not protected","1","2.492985476","0.517241379","2","60","3.010226855","3.75","11.28835071",c(-109.503708, 23.587959)
611,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_CONCEPCION",26.90296133,-111.8150549,"Not protected","1","2.207223768","0.344827586","0","137","2.552051354","4.375","11.16522467",c(-111.8150549, 26.90296133)
612,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_CONO",28.96299066,-114.5889417,"Not protected","1","1.503284406","0","2","98","1.503284406","1.25","1.879105508",c(-114.5889417, 28.96299066)
613,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","PUNTA_COYOTE",24.70681743,-110.6876076,"Not protected","1","2.853988152","0.172413793","0","131","3.026401945","1.25","3.783002431",c(-110.6876076, 24.70681743)
614,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_COYOTE",25.80972284,-111.2941728,"Into MPA","13","3.426960617","0.172413793","3","35","3.59937441","4.375","15.74726304",c(-111.2941728, 25.80972284)
615,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","PUNTA_COYOTE_2",24.33385026,-110.2288245,"Not protected","1","2.079832829","1.551724138","3","29","3.631556967","5.625","20.42750794",c(-110.2288245, 24.33385026)
616,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_COYOTITOS",27.64551596,-112.5466664,"Into MPA","1","1.667102734","0","1","81","1.667102734","1.875","3.125817626",c(-112.5466664, 27.64551596)
617,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_CUEVITAS",27.44004455,-112.3109067,"Into MPA","1","3.911419301","0.517241379","1","81","4.42866068","1.875","8.303738775",c(-112.3109067, 27.44004455)
618,"Yucatan Peninsula","QUINTANA_ROO","COZUMEL","PUNTA_DALILA",20.340305,-87.023274,"Into MPA","65","3.064837305","1.896551724","1","390","4.96138903","6.25","31.00868143",c(-87.023274, 20.340305)
619,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_DE_ENMEDIO",29.40542698,-115.1269695,"Not protected","1","3.397045683","0.172413793","0","97","3.569459476","0","0",c(-115.1269695, 29.40542698)
620,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_DELGADILLO",26.6623664,-113.1335513,"Into MPA","1","1.555520976","0","0","112","1.555520976","1.875","2.916601829",c(-113.1335513, 26.6623664)
621,"Northwest Mexico","BAJA_CALIFORNIA","BAHIA DE LOS ANGELES","PUNTA_DIABLO_ANGEL_GUARDA",29.289891,-113.186531,"Into MPA","1","1.226170464","0","2","140","1.226170464","5","6.130852319",c(-113.186531, 29.289891)
622,"Northwest Mexico","BAJA_CALIFORNIA","BAHIA DE LOS ANGELES","PUNTA_DON_JUAN",28.93893363,-113.3819786,"Into MPA","1","2.070719327","0.172413793","2","140","2.24313312","5","11.2156656",c(-113.3819786, 28.93893363)
623,"Gulf of Mexico","VERACRUZ","VERACRUZ","PUNTA_DORAD0",19.22876667,-96.0625,"Into MPA","1","2.549912465","1.724137931","3","6","4.274050396","7.5","32.05537797",c(-96.0625, 19.22876667)
